Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-,Origem
02/02/2026,14:19:53,LOC26,CÍRCULO,CÍRCULO_7,Y,34.29,34.24,-0.05,1.0,-1.0,011.csv
02/02/2026,14:19:53,LOC27,CÍRCULO,CÍRCULO_13,X,2633.89,2633.27,-0.62,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC27,CÍRCULO,CÍRCULO_13,Y,-137.0,-136.93,0.07,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC28,CÍRCULO,CÍRCULO_12,X,2633.89,2633.23,-0.66,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC28,CÍRCULO,CÍRCULO_12,Y,137.0,136.86,-0.14,0.7,-0.7,011.csv
02/02/2026,14:19:53,LOC29,CÍRCULO,CÍRCULO_10,Y,-141.23,-141.14,0.08,1.0,-1.0,011.csv
02/02/2026,14:19:53,LOC29,CÍRCULO,CÍRCULO_10,Z,150.61,150.37,-0.25,1.0,-1.0,011.csv
02/02/2026,14:19:53,LOC30,CÍRCULO,CÍRCULO_11,Y,-212.3,-212.19,0.1,1.0,-1.0,011.csv
02/02/2026,14:19:53,LOC30,CÍRCULO,CÍRCULO_11,Z,145.38,145.34,-0.04,1.0,-1.0,011.csv
02/02/2026,14:19:53,LOC31,CÍRCULO,CÍRCULO_9,Y,-23.3,-23.31,-0.01,1.0,-1.0,011.csv
02/02/2026,14:19:53,LOC31,CÍRCULO,CÍRCULO_9,Z,145.38,145.27,-0.11,1.0,-1.0,011.csv
02/02/2026,14:19:53,LOC32,CÍRCULO,CÍRCULO_8,Y,141.23,141.18,-0.05,1.0,-1.0,011.csv
02/02/2026,14:19:53,LOC32,CÍRCULO,CÍRCULO_8,Z,150.61,150.55,-0.07,1.0,-1.0,011.csv
02/02/2026,14:19:53,LOC33,SLOT,OBLONGO_2,X,2472.16,2472.09,-0.07,0.6,-0.6,011.csv
02/02/2026,14:19:53,LOC33,SLOT,OBLONGO_2,Y,-215.26,-215.18,0.07,0.6,-0.6,011.csv
02/02/2026,14:19:53,LOC34,SLOT,OBLONGO_1,X,2472.16,2471.44,-0.72,0.6,-0.6,011.csv
02/02/2026,14:19:53,LOC34,SLOT,OBLONGO_1,Y,215.26,215.2,-0.05,0.6,-0.6,011.csv
02/02/2026,14:19:53,LOC1,PONTO,PTO_DE_SUPERFICIE_11,Z,136.9,136.56,-0.34,0.7,-0.7,011.csv
