Data,Hora,Localização,TipoGeométrico,NomePonto,Eixo,Nominal,Medido,Desvio,Tol+,Tol-,Origem
05/12/2025,18:03:54,LOC125,PONTO,PNT16 BORDA,T,0.0,-0.55,-0.55,0.5,-0.5,C2025.3094.csv
05/12/2025,18:03:54,LOC126,PONTO,PNT15 BPRDA,T,0.0,-1.08,-1.08,0.5,-0.5,C2025.3094.csv
05/12/2025,18:03:54,LOC127,PONTO,PNT14 BORDA,T,0.0,0.51,0.51,0.5,-0.5,C2025.3094.csv
05/12/2025,18:03:54,LOC128,PONTO,PNT13 BORDA,T,0.0,-0.86,-0.86,0.5,-0.5,C2025.3094.csv
05/12/2025,18:03:54,LOC129,PONTO,PNT12 BORDA,T,0.0,-0.07,-0.07,0.5,-0.5,C2025.3094.csv
05/12/2025,18:03:54,LOC130,PONTO,PNT11 BORDA,T,0.0,-0.12,-0.12,0.5,-0.5,C2025.3094.csv
05/12/2025,18:03:54,LOC131,PONTO,PNT10 BORDA,T,0.0,1.22,1.22,0.5,-0.5,C2025.3094.csv
05/12/2025,18:03:54,LOC132,PONTO,PNT1 BORDA,T,0.0,-1.61,-1.61,0.5,-0.5,C2025.3094.csv
05/12/2025,19:21:13,LOC23,CÍRCULO,28359,Y,830.08,828.6,-1.48,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC23,CÍRCULO,28359,Z,273.81,273.31,-0.49,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC62,CÍRCULO,28354,Y,821.91,822.72,0.81,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC62,CÍRCULO,28354,Z,648.15,647.08,-1.07,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC63,CÍRCULO,CÍR5,Y,778.0,776.48,-1.52,1.0,-1.0,C2025.3095.csv
05/12/2025,19:21:13,LOC63,CÍRCULO,CÍR5,Z,405.75,405.66,-0.09,1.0,-1.0,C2025.3095.csv
05/12/2025,19:21:13,LOC64,SLOT,SLTR1,Y,778.96,777.23,-1.73,1.0,-1.0,C2025.3095.csv
05/12/2025,19:21:13,LOC64,SLOT,SLTR1,Z,361.9,361.51,-0.39,1.0,-1.0,C2025.3095.csv
05/12/2025,19:21:13,LOC65,CÍRCULO,CÍR4,Y,745.94,745.83,-0.1,1.0,-1.0,C2025.3095.csv
05/12/2025,19:21:13,LOC65,CÍRCULO,CÍR4,Z,579.71,579.68,-0.03,1.0,-1.0,C2025.3095.csv
05/12/2025,19:21:13,LOC66,CÍRCULO,CÍR3,Y,750.37,748.51,-1.86,1.0,-1.0,C2025.3095.csv
05/12/2025,19:21:13,LOC66,CÍRCULO,CÍR3,Z,427.84,427.35,-0.48,1.0,-1.0,C2025.3095.csv
05/12/2025,19:21:13,N/D,N/D,N/D,M,8.17,5.88,-2.29,0.8,-0.8,C2025.3095.csv
05/12/2025,19:21:13,N/D,N/D,N/D,M,374.34,373.77,-0.57,0.8,-0.8,C2025.3095.csv
05/12/2025,19:21:13,LOC67,PONTO,PNT15,T,0.0,-0.12,-0.12,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC68,PONTO,PNT16,T,0.0,-0.05,-0.05,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC69,PONTO,PNT17,T,0.0,0.28,0.28,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC70,PONTO,PNT18,T,0.0,0.15,0.15,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC71,PONTO,PNT19,T,0.0,-0.25,-0.25,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC72,PONTO,PNT20,T,0.0,0.24,0.24,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC73,PONTO,PNT21,T,0.0,0.07,0.07,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC74,PONTO,PNT22,T,0.0,0.5,0.5,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC75,PONTO,PNT23,T,0.0,0.27,0.27,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC76,PONTO,PNT24,T,0.0,0.17,0.17,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC77,PONTO,PNT25,T,0.0,0.14,0.14,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC78,PONTO,PNT26,T,0.0,-0.09,-0.09,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC79,PONTO,PNT27,T,0.0,-0.69,-0.69,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC80,PONTO,PNT28,T,0.0,-0.97,-0.97,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC81,PONTO,PNT29,T,0.0,-0.61,-0.61,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC82,PONTO,PNT30,T,0.0,-1.15,-1.15,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC83,PONTO,PNT31,T,0.0,-1.51,-1.51,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC84,PONTO,PNT32,T,0.0,-0.28,-0.28,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC85,PONTO,PNT33,T,0.0,-0.22,-0.22,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC86,PONTO,PNT34,T,0.0,-0.27,-0.27,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC87,PONTO,PNT35,T,0.0,-0.3,-0.3,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC88,PONTO,PNT36,T,0.0,-0.13,-0.13,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC89,PONTO,PNT37,T,0.0,-0.01,-0.01,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC90,PONTO,PNT38,T,0.0,0.36,0.36,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC91,PONTO,PNT39,T,0.0,0.2,0.2,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC92,PONTO,PNT40,T,0.0,0.48,0.48,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC93,PONTO,PNT41,T,0.0,0.38,0.38,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC94,PONTO,PNT42,T,0.0,0.32,0.32,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC95,PONTO,PNT43,T,0.0,0.55,0.55,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC96,PONTO,PNT44,T,0.0,1.79,1.79,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC97,PONTO,PNT45,T,0.0,0.59,0.59,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC98,PONTO,PNT46,T,0.0,0.36,0.36,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC99,PONTO,PNT47,T,0.0,-0.35,-0.35,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC100,PONTO,PNT48,T,0.0,0.18,0.18,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC101,PONTO,PNT49,T,0.0,-0.46,-0.46,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC102,PONTO,PNT51,T,0.0,-0.8,-0.8,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC103,PONTO,PNT52,T,0.0,-0.44,-0.44,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC104,PONTO,PNT53,T,0.0,-1.05,-1.05,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC105,PONTO,PNT54,T,0.0,-0.49,-0.49,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC106,PONTO,PNT55,T,0.0,-0.9,-0.9,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC107,PONTO,PNT56,T,0.0,-0.61,-0.61,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC108,PONTO,PNT57,T,0.0,-1.25,-1.25,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC109,PONTO,PNT58,T,0.0,0.19,0.19,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC110,PONTO,PNT59,T,0.0,-0.13,-0.13,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC111,PONTO,PNT60,T,0.0,-0.25,-0.25,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC112,PONTO,PNT9 BORDA,T,0.0,0.96,0.96,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC113,PONTO,PNT8 BORDA,T,0.0,0.64,0.64,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC114,PONTO,PNT7 BORDA,T,0.0,-0.14,-0.14,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC115,PONTO,PNT6 BORDA,T,0.0,-0.05,-0.05,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC116,PONTO,PNT5 BORDA,T,0.0,0.12,0.12,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC117,PONTO,PNT4 BORDA,T,0.0,0.22,0.22,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC118,PONTO,PNT3 BORDA,T,0.0,0.04,0.04,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC119,PONTO,PNT21 BORDA,T,0.0,-0.2,-0.2,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC120,PONTO,PNT20 BORDA,T,0.0,-0.5,-0.5,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC121,PONTO,PNT2 BORDA,T,0.0,0.1,0.1,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC122,PONTO,PNT19 BORDA,T,0.0,-0.22,-0.22,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC123,PONTO,PNT18 BORDA,T,0.0,-0.58,-0.58,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC124,PONTO,PNT17 BORDA,T,0.0,-1.71,-1.71,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC125,PONTO,PNT16 BORDA,T,0.0,-0.79,-0.79,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC126,PONTO,PNT15 BPRDA,T,0.0,-1.53,-1.53,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC127,PONTO,PNT14 BORDA,T,0.0,0.51,0.51,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC128,PONTO,PNT13 BORDA,T,0.0,-1.08,-1.08,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC129,PONTO,PNT12 BORDA,T,0.0,0.38,0.38,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC130,PONTO,PNT11 BORDA,T,0.0,0.23,0.23,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC131,PONTO,PNT10 BORDA,T,0.0,1.29,1.29,0.5,-0.5,C2025.3095.csv
05/12/2025,19:21:13,LOC132,PONTO,PNT1 BORDA,T,0.0,-1.58,-1.58,0.5,-0.5,C2025.3095.csv
